transaction_id,property_location,block,lot,land_price,improv_price,assesed_value,year_built,year_sold,month_sold,ln_price,sales_price,dune,OF,NOF,BF,dune_OF,dune_NOF,dune_BF,ProtectDQ,duneOF_ProtectDQ,duneNOF_ProtectDQ,duneBF_PROTECTDQ,Dist_Public Access,PA_sq,duneOF_PA,duneNOF_PA,duneBF_PA,bedrooms,bed_sq,bathrooms,bath_sq,sq_footage,sq_foot_sq,acres,acres_sq,lot_size_sqft,Lot_sq,age,age_sq,condo,stories,colonial,ranch,cape,bi_level,contemporary,cottage,other_ht,garage,num_structures,units,heat_gas,heat_oil,heat_elec,fixbath4,fixbath3,fixbath2,fixbath1,HotTub,fireplace,basmt_area,attic_area,ac_area,Dist_Ocean,Dist_Bay,Dist_dune,Dist_duneEdge,Dist_route72,Q1_2000,Q2_2000,Q3_2000,Q4_2000,Q1_2001,Q2_2001,Q3_2001,Q4_2001,Q1_2002,Q2_2002,Q3_2002,Q4_2002,Q1_2003,Q2_2003,Q3_2003,Q4_2003,Q1_2004,Q2_2004,Q3_2004,Q4_2004,Q1_2005,Q2_2005,Q3_2005,Q4_2005,Q1_2006,Q2_2006,Q3_2006,Q4_2006,Q1_2007,Q2_2007,Q3_2007,Q4_2007,Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Q1,Q2,Q3,Q4,Viewscape
SC443,27 DIVISION AVE,11,13,648000,138500,786500,1950,2003,11,13.37390000000,643000,0,0,1,0,0,0,0,93.82,0.00,0.00,0.00,155.24,24099.89,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,1790,3204100,0.0900,0.0081,3920.4,15369536.2,53,2809,0,2.00000000000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,0,0,1790,468.60584961800,2080.68530810000,252.41019392500,822.08796154300,2167.70568890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC444,323 N 2ND ST,99,9,350000,133200,483200,1965,2003,11,13.10724974000,492500,0,0,1,0,0,0,0,77.75,0.00,0.00,0.00,2153.90,4639267.08,0.00,0.00,0.00,4,16,2.00000000000,4.00000000000,1329,1766241,0.1100,0.0121,4791.6,22959430.6,38,1444,0,1.50000000000,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1329,2488.76482772000,430.51657171000,2276.46040747000,1323.26482234000,2665.45927974000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SC447,41 N 20TH ST,52,17,642000,155800,797800,1950,2003,11,13.35188654000,629000,0,0,1,0,0,0,0,79.97,0.00,0.00,0.00,294.10,86493.17,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,1504,2262016,0.1100,0.0121,4791.6,22959430.6,53,2809,0,1.50000000000,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,1,0,0,0,0,1504,546.35361621400,1040.88472743000,345.18190233300,1157.96474511000,7508.45220765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC450,16 S CENTRAL AVE,3,1,392100,347200,739300,2001,2003,12,13.49392693000,725000,0,0,1,0,0,0,0,104.25,0.00,0.00,0.00,642.45,412746.09,0.00,0.00,0.00,4,16,3.00000000000,9.00000000000,1972,3888784,0.1600,0.0256,6969.6,48575324.2,2,4,0,1.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,1042,0,1972,1014.72402321000,1462.35840321000,806.17115551700,534.69728338400,1863.84850720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC451,332 N 4TH ST,100,14,350000,104200,454200,1965,2003,12,12.91902245000,408000,0,0,1,0,0,0,0,77.81,0.00,0.00,0.00,2288.98,5239449.52,0.00,0.00,0.00,3,9,1.50000000000,2.30000000000,864,746496,0.1100,0.0121,4791.6,22959430.6,38,1444,0,1.00000000000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,864,864,2589.86995732000,581.53243235300,2391.54664570000,1684.40411847000,3027.78924536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SC452,1607 SUNSET AVE,79,2,332500,123900,456400,1953,2004,1,13.01700286000,450000,0,0,1,0,0,0,0,45.06,0.00,0.00,0.00,1377.52,1897556.69,0.00,0.00,0.00,3,9,3.00000000000,9.00000000000,1184,1401856,0.0800,0.0064,3484.8,12143831.0,51,2601,0,1.50000000000,0,0,1,0,0,0,0,1,1,2,0,0,1,0,2,1,1,0,1,0,0,1184,1669.60637906000,365.60611748500,1490.71609560000,2232.12716206000,6475.68213218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC453,29 N 7TH ST,29,13,515900,61400,577300,1930,2003,12,12.94800999000,420000,0,0,1,0,0,0,0,70.25,0.00,0.00,0.00,165.69,27454.76,0.00,0.00,0.00,2,4,1.50000000000,2.30000000000,800,640000,0.0000,0.0000,0.0,0.0,73,5329,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,800,481.57569659700,2369.64623397000,285.78272561800,2721.21099581000,4057.72545044000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC454,14 N 24TH ST,58,6,717700,259500,977200,1960,2003,12,13.65299163000,850000,0,0,1,0,0,0,0,44.75,0.00,0.00,0.00,30.62,937.87,0.00,0.00,0.00,3,9,2.00000000000,4.00000000000,832,692224,0.1000,0.0100,4356.0,18974736.0,43,1849,0,1.00000000000,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,832,208.24146285600,1207.23418862000,53.73028267760,280.10439934800,8416.49383586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC455,119 N 17TH ST,44,5,367500,265900,633400,1940,2003,7,13.08154138000,480000,0,0,1,0,0,0,0,69.18,0.00,0.00,0.00,649.22,421486.83,0.00,0.00,0.00,3,9,3.00000000000,9.00000000000,1658,2748964,0.1300,0.0169,5662.8,32067303.8,63,3969,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,1,0,0,1658,935.19018963200,956.71836980800,763.68592940900,1977.18616636000,6686.78745680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SC456,1618 SUNSET AVE,82,23,332500,132400,464900,1955,2003,12,13.10216067000,490000,0,0,1,0,0,0,0,45.06,0.00,0.00,0.00,1246.08,1552722.42,0.00,0.00,0.00,4,16,2.00000000000,4.00000000000,1387,1923769,0.0800,0.0064,3484.8,12143831.0,48,2304,0,1.50000000000,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1388,1539.62937118000,409.40297018700,1368.85676509000,2133.78210492000,6577.73109824000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC460,503 N CENTRAL AVE,68,2,350000,227400,577400,2001,2004,1,13.27936713000,585000,0,0,1,0,0,0,0,67.66,0.00,0.00,0.00,911.49,830813.39,0.00,0.00,0.00,3,9,2.50000000000,6.30000000000,1152,1327104,0.1100,0.0121,4791.6,22959430.6,3,9,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,144,0,1152,1182.65147260000,1665.72224754000,967.05592041500,2250.00801515000,3580.15343550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC461,1911 SUNSET AVE,85,3,353300,382900,736200,2000,2003,9,13.51440547000,740000,0,0,1,0,0,0,0,84.88,0.00,0.00,0.00,1380.48,1905728.33,0.00,0.00,0.00,3,9,3.00000000000,9.00000000000,1872,3504384,0.0600,0.0036,2613.6,6830905.0,3,9,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,816,0,1872,1641.89689561000,41.86306711620,1434.05860338000,1374.43031785000,7345.20901949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SC462,1911 SUNSET AVE,85,3,353300,382900,736200,2000,2003,1,13.51440547000,740000,0,0,1,0,0,0,0,84.88,0.00,0.00,0.00,1380.48,1905728.33,0.00,0.00,0.00,3,9,3.00000000000,9.00000000000,1872,3504384,0.0600,0.0036,2613.6,6830905.0,3,9,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,816,0,1872,1641.89689561000,41.86306711620,1434.05860338000,1374.43031785000,7345.20901949000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
SC463,231 N 8TH ST,71,13,350000,135300,485300,1955,2004,1,13.15773052000,518000,0,0,1,0,0,0,0,61.84,0.00,0.00,0.00,1195.16,1428418.68,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,1536,2359296,0.1100,0.0121,4791.6,22959430.6,49,2401,0,2.00000000000,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,1536,1470.78739732000,1359.50210441000,1287.37258818000,2972.62444325000,4305.34418241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC464,241 N 4TH ST,67,15,350000,351300,701300,2000,2004,1,13.56061831000,775000,0,0,1,0,0,0,0,69.75,0.00,0.00,0.00,1238.83,1534710.51,0.00,0.00,0.00,4,16,3.00000000000,9.00000000000,2065,4264225,0.1100,0.0121,4791.6,22959430.6,4,16,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,0,1,1078,0,2065,1529.71906600000,1438.89660780000,1325.11359879000,1892.42618206000,3225.58910241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC465,22 N 21ST ST,52,8,718700,481400,1200100,1991,2004,1,14.05058268000,1265000,0,0,1,0,0,0,0,79.97,0.00,0.00,0.00,64.30,4134.41,0.00,0.00,0.00,4,16,3.50000000000,12.30000000000,2486,6180196,0.1400,0.0196,6098.4,37190482.6,13,169,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,1,2,0,1,1,0,1063,0,2486,314.31033276500,1247.37634701000,134.41262215100,1062.74100291000,7620.52712263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC466,258 N 2ND ST,64,24,350000,331100,681100,2004,2004,1,13.52113950000,745000,0,0,1,0,0,0,0,77.75,0.00,0.00,0.00,1399.34,1958165.43,0.00,0.00,0.00,4,16,3.00000000000,9.00000000000,1906,3632836,0.1100,0.0121,4791.6,22959430.6,0,0,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,792,0,1906,1736.81784315000,888.19033875500,1523.28483464000,1171.56564196000,2507.07673148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC467,366 N 9TH ST,105,28,460600,346300,806900,1970,2004,1,13.70457900000,895000,0,0,1,0,0,0,0,61.84,0.00,0.00,0.00,2649.33,7018931.22,0.00,0.00,0.00,5,25,3.50000000000,12.30000000000,2032,4129024,0.1100,0.0121,4791.6,22959430.6,34,1156,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,0,1,0,1,0,0,2032,2929.76498787000,53.84809462060,2742.94634884000,3058.57588676000,4408.61012117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SC468,114 N 17TH ST,38,8,393800,159900,553700,1962,2004,1,13.29631668000,595000,0,0,1,0,0,0,0,45.06,0.00,0.00,0.00,602.32,362787.02,0.00,0.00,0.00,3,9,2.50000000000,6.30000000000,1626,2643876,0.1700,0.0289,7405.2,54836987.0,42,1764,0,1.00000000000,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,546,1626,896.07698368600,1008.54211385000,725.20521009900,2136.93157312000,6525.91612851000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC469,273 N 9TH ST,72,29,393800,121400,515200,1946,2003,5,12.93603380000,415000,0,0,1,0,0,0,0,55.53,0.00,0.00,0.00,1576.57,2485565.28,0.00,0.00,0.00,3,9,1.00000000000,1.00000000000,936,876096,0.1700,0.0289,7405.2,54836987.0,57,3249,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,936,1844.37977187000,955.04955254100,1657.65353412000,3229.47731867000,4566.62502555000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SC470,218 N 23RD ST,91,8,376000,195000,571000,1950,2004,1,13.04548233000,463000,0,0,1,0,0,0,0,60.71,0.00,0.00,0.00,1009.09,1018258.67,0.00,0.00,0.00,3,9,3.00000000000,9.00000000000,2226,4955076,0.1100,0.0121,4791.6,22959430.6,54,2916,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,0,1,0,0,2226,1236.10578699000,205.75746302600,1082.18034273000,535.47567061400,8125.70455004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC473,212 N 23RD ST,91,6,431800,214900,646700,1952,2004,11,13.44444688000,690000,0,0,1,0,0,0,0,60.71,0.00,0.00,0.00,957.73,917256.11,0.00,0.00,0.00,6,36,3.00000000000,9.00000000000,1536,2359296,0.1100,0.0121,4791.6,22959430.6,52,2704,0,2.00000000000,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,0,2,0,0,0,0,1536,1184.23743602000,253.80359720900,1030.43359670000,535.72585540200,8125.63768699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SC474,245 N 6TH ST,69,21,329000,266700,595700,2002,2004,10,13.48003782000,715000,0,0,1,0,0,0,0,69.43,0.00,0.00,0.00,1286.57,1655252.91,0.00,0.00,0.00,3,9,3.00000000000,9.00000000000,1152,1327104,0.0900,0.0081,3920.4,15369536.2,2,4,0,1.00000000000,0,0,0,0,1,0,0,0,3,1,1,0,0,0,2,1,1,0,0,144,0,1152,1596.50083039000,1256.39450382000,1397.58628650000,2451.55762991000,3785.58383732000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SC475,408 N 4TH ST,115,4,398300,534700,933000,1994,2004,10,13.81451006000,999000,0,0,1,0,0,0,0,77.81,0.00,0.00,0.00,3134.64,9825962.35,0.00,0.00,0.00,5,25,4.50000000000,20.30000000000,3624,13133376,0.1300,0.0169,5662.8,32067303.8,10,100,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,0,1,1,1,1188,0,3624,3444.50746847000,209.62883489300,3246.32671356000,1667.83637032000,3070.20906103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SC476,37 N 16TH ST,43,15,579600,215300,794900,1932,2004,11,13.74197165000,929100,0,0,1,0,0,0,0,31.46,0.00,0.00,0.00,213.80,45711.42,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,2052,4210704,0.1300,0.0169,5662.8,32067303.8,72,5184,0,2.00000000000,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,1,0,0,2052,504.73777771000,1440.13890049000,322.87258103400,2239.35791501000,6433.08431596000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SC477,901 N OCEAN AVE,31,1,1150000,239100,1389100,1970,2004,11,14.36073761000,1725000,0,1,0,0,0,0,0,55.53,0.00,0.00,0.00,34.63,1199.39,0.00,0.00,0.00,6,36,4.50000000000,20.30000000000,2080,4326400,0.1100,0.0121,4791.6,22959430.6,34,1156,0,2.00000000000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,2,1,0,1,1040,0,2080,192.13604433300,2442.53848971000,9.46439446984,3242.97900459000,4593.85456680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SC478,294 DIVISION AVE,62,40,433000,198500,631500,1959,2004,11,13.46595308000,705000,0,0,1,0,0,0,0,93.82,0.00,0.00,0.00,1712.98,2934308.30,0.00,0.00,0.00,4,16,3.50000000000,12.30000000000,1575,2480625,0.1100,0.0121,4791.6,22959430.6,45,2025,0,2.00000000000,1,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,1,0,1,0,0,1575,2083.50126462000,393.92470935700,1863.69479196000,682.15077858600,2021.70076153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SC482,230 S 1ST ST,61,12,332500,88100,420600,1958,2004,11,13.17912171000,529200,0,0,1,0,0,0,0,107.87,0.00,0.00,0.00,1080.01,1166421.90,0.00,0.00,0.00,2,4,1.50000000000,2.30000000000,836,698896,0.1000,0.0100,4356.0,18974736.0,46,2116,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,836,1446.26952715000,1068.58051849000,1235.93766492000,373.65331226100,1706.01377002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SC484,2206 N CENTRAL AVE,54,2,350000,222400,572400,1985,2004,2,13.23569206000,560000,0,0,1,0,0,0,0,60.71,0.00,0.00,0.00,681.48,464415.67,0.00,0.00,0.00,3,9,2.50000000000,6.30000000000,1928,3717184,0.1100,0.0121,4791.6,22959430.6,19,361,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,1928,912.39765127900,490.66048584400,754.58765490500,634.17517142800,8078.63140554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC485,349 N 1ST ST,98,19,376000,273100,649100,2003,2004,1,13.39239051000,655000,0,0,1,0,0,0,0,87.36,0.00,0.00,0.00,2402.08,5769977.51,0.00,0.00,0.00,4,16,3.50000000000,12.30000000000,2116,4477456,0.1100,0.0121,4791.6,22959430.6,1,1,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,0,1,0,0,950,0,2116,2736.54588767000,160.55597477500,2526.81318544000,1064.34835275000,2409.66625678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SC487,295 S 2ND ST,61,37,340800,291000,631800,2002,2004,3,13.38472764000,650000,0,0,1,0,0,0,0,107.87,0.00,0.00,0.00,1731.59,2998391.65,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,2100,4410000,0.0900,0.0081,3920.4,15369536.2,2,4,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1200,0,2100,2089.36906448000,428.26795319300,1875.66156127000,268.30619385200,1607.87044896000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SC488,225 N 6TH ST,69,11,350000,143400,493400,1975,2004,3,13.16158409000,520000,0,0,1,0,0,0,0,69.43,0.00,0.00,0.00,1097.64,1204807.23,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,1344,1806336,0.1100,0.0121,4791.6,22959430.6,29,841,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,1344,1406.48908294000,1436.26071724000,1207.70367059000,2453.66419723000,3785.69549890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC489,31 N 6TH ST,23,13,684000,112000,796000,1940,2004,2,13.30468493000,600000,0,0,1,0,0,0,0,69.43,0.00,0.00,0.00,230.67,53207.56,0.00,0.00,0.00,6,36,2.50000000000,6.30000000000,1752,3069504,0.1100,0.0121,4791.6,22959430.6,64,4096,0,2.00000000000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1752,506.01470658200,2332.72168050000,308.85754112200,2461.89718558000,3796.60729511000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SC492,337 N 8TH ST,105,15,378000,124000,502000,1965,2004,3,13.01700286000,450000,0,0,1,0,0,0,0,61.84,0.00,0.00,0.00,2337.68,5464748.86,0.00,0.00,0.00,4,16,2.00000000000,4.00000000000,1224,1498176,0.1100,0.0121,4791.6,22959430.6,39,1521,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1224,2629.79514781000,207.41718043900,2445.06434978000,2961.59678926000,4305.51894368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
